"siteid","collectionunitid","sampleid","datasetid","analysisunitid","geochronid","geochrontypeid","agetypeid","age","errorolder","erroryounger","infinite","delta13c","labnumber","materialdated","notes","depenvtid","sitename","rejected"
3540,4423,679636,61352,80067,52134,"Carbon-14","Radiocarbon years BP",2100,60,60,FALSE,NA,"WIS-420","charcoal",NA,NA,"Canyon City Club Cave [A251]",FALSE
3540,4423,679637,61352,80067,52135,"Carbon-14","Radiocarbon years BP",0,0,0,FALSE,NA,"WIS-394","bone, Bison bison","Bison bison",NA,"Canyon City Club Cave [A251]",FALSE
3540,4423,679638,61352,80067,52136,"Carbon-14","Radiocarbon years BP",620,45,45,FALSE,NA,"WIS-408","charcoal",NA,NA,"Canyon City Club Cave [A251]",FALSE
3540,4423,679639,61352,80067,52137,"Carbon-14","Radiocarbon years BP",670,50,50,FALSE,NA,"WIS-403","charcoal",NA,NA,"Canyon City Club Cave [A251]",FALSE
3540,4423,679640,61352,80067,52138,"Carbon-14","Radiocarbon years BP",300,50,50,FALSE,NA,"WIS-411","charcoal",NA,NA,"Canyon City Club Cave [A251]",FALSE
3540,4423,679641,61352,80067,52139,"Carbon-14","Radiocarbon years BP",1050,50,50,FALSE,NA,"WIS-412","charcoal",NA,NA,"Canyon City Club Cave [A251]",FALSE
3540,4423,679642,61352,80067,52140,"Carbon-14","Radiocarbon years BP",1260,55,55,FALSE,NA,"WIS-402","charcoal",NA,NA,"Canyon City Club Cave [A251]",FALSE
3540,4423,679643,61352,80067,52141,"Carbon-14","Radiocarbon years BP",1650,55,55,FALSE,NA,"WIS-404","charcoal",NA,NA,"Canyon City Club Cave [A251]",FALSE
3540,4423,679644,61352,80067,52142,"Carbon-14","Radiocarbon years BP",400,60,60,FALSE,NA,"WIS-410","charcoal",NA,NA,"Canyon City Club Cave [A251]",FALSE
3540,4423,679645,61352,80067,52143,"Carbon-14","Radiocarbon years BP",2830,60,60,FALSE,NA,"WIS-430","charcoal",NA,NA,"Canyon City Club Cave [A251]",FALSE
3541,4424,114993,9278,80068,7150,"Carbon-14","Radiocarbon years BP",8985,83,83,FALSE,NA,"SMU-274","bone apatite/carbonate","",78,"Rex Rodgers [41BI42]",FALSE
3542,4425,114994,9279,80070,7151,"Carbon-14","Radiocarbon years BP",1485,70,70,FALSE,NA,"SI-1897","","",115,"Deadman's Shelter [41SW23]",FALSE
3542,4425,114995,9279,80070,7152,"Carbon-14","Radiocarbon years BP",1240,65,65,FALSE,NA,"SI-1898","","",115,"Deadman's Shelter [41SW23]",FALSE
3542,4425,114996,9279,80072,7153,"Carbon-14","Radiocarbon years BP",1740,40,40,FALSE,NA,"SI-1899","","",115,"Deadman's Shelter [41SW23]",FALSE
3542,4425,114997,9279,80072,7154,"Carbon-14","Radiocarbon years BP",1830,60,60,FALSE,NA,"SI-1900","","",115,"Deadman's Shelter [41SW23]",FALSE
3542,4425,114998,9279,80072,7155,"Carbon-14","Radiocarbon years BP",630,140,140,FALSE,NA,"SI-1901","","Date rejected by author.",115,"Deadman's Shelter [41SW23]",TRUE
3543,4426,114999,9280,80075,7156,"Carbon-14","Radiocarbon years BP",10060,70,70,FALSE,NA,"SMU-251","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115000,9280,80075,7157,"Carbon-14","Radiocarbon years BP",10360,80,80,FALSE,NA,"SI-3200","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115001,9280,80075,7158,"Carbon-14","Radiocarbon years BP",10195,165,165,FALSE,NA,"SI-4976","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115002,9280,80075,7159,"Carbon-14","Radiocarbon years BP",10540,100,100,FALSE,NA,"SMU-547","charcoal","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115003,9280,80076,7160,"Carbon-14","Radiocarbon years BP",9905,140,140,FALSE,NA,"SI-4975","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115004,9280,80078,7161,"Carbon-14","Radiocarbon years BP",6240,40,40,FALSE,NA,"SMU-1094f","humates","Sample located in upper portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115005,9280,80078,7162,"Carbon-14","Radiocarbon years BP",6400,80,80,FALSE,NA,"SMU-544","humates","Sample located in upper portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115006,9280,80078,7163,"Carbon-14","Radiocarbon years BP",6705,95,95,FALSE,NA,"SI-4178","humates","Sample located in upper portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115007,9280,80078,7164,"Carbon-14","Radiocarbon years BP",7970,80,80,FALSE,NA,"SMU-262","humates","Sample located in middle portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115008,9280,80078,7165,"Carbon-14","Radiocarbon years BP",7890,100,100,FALSE,NA,"SMU-302","humates","Sample located in lower portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115009,9280,80079,7166,"Carbon-14","Radiocarbon years BP",7255,75,75,FALSE,NA,"SI-3204","humates","Sample located in upper portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115010,9280,80079,7167,"Carbon-14","Radiocarbon years BP",8210,240,240,FALSE,NA,"SMU-830f","humates","Sample located in upper portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115011,9280,80079,7168,"Carbon-14","Radiocarbon years BP",8655,90,90,FALSE,NA,"SI-4177","humates","Sample located in upper portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115012,9280,80079,7169,"Carbon-14","Radiocarbon years BP",8130,80,80,FALSE,NA,"SMU-1089","humates","Sample located in middle portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115013,9280,80079,7170,"Carbon-14","Radiocarbon years BP",8585,145,145,FALSE,NA,"SI-5499","humates","Sample located in middle portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115014,9280,80079,7171,"Carbon-14","Radiocarbon years BP",9550,90,90,FALSE,NA,"SMU-1116","humates","Sample located in middle portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115015,9280,80079,7172,"Carbon-14","Radiocarbon years BP",9550,100,100,FALSE,NA,"SMU-1118","humates","Sample located in middle portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115016,9280,80079,7173,"Carbon-14","Radiocarbon years BP",9960,275,275,FALSE,NA,"SMU-275","humates","Sample located in lower portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115017,9280,80079,7174,"Carbon-14","Radiocarbon years BP",9870,140,140,FALSE,NA,"SMU-828","humates","Sample located in lower portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115018,9280,80079,7175,"Carbon-14","Radiocarbon years BP",9605,195,195,FALSE,NA,"SI-4974","humates","Sample located in lower portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115019,9280,80079,7176,"Carbon-14","Radiocarbon years BP",9990,100,100,FALSE,NA,"SMU-728","humates","Sample located in lower portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115020,9280,80079,7177,"Carbon-14","Radiocarbon years BP",9075,100,100,FALSE,NA,"SI-4179","humates","Sample located in lower portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115021,9280,80079,7178,"Carbon-14","Radiocarbon years BP",9170,80,80,FALSE,NA,"SMU-829f","humates","Sample located in lower portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115022,9280,80081,7179,"Carbon-14","Radiocarbon years BP",9950,120,120,FALSE,NA,"SMU-1261f","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115023,9280,80081,7180,"Carbon-14","Radiocarbon years BP",9780,100,100,FALSE,NA,"SMU-699","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115024,9280,80080,7181,"Carbon-14","Radiocarbon years BP",8730,240,240,FALSE,NA,"SMU-1192f","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115025,9280,80082,7182,"Carbon-14","Radiocarbon years BP",4900,60,60,FALSE,NA,"SMU-531","humates","Sample located in upper portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115026,9280,80082,7183,"Carbon-14","Radiocarbon years BP",5220,50,50,FALSE,NA,"SMU-1093f","humates","Sample located in upper portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115027,9280,80083,7184,"Carbon-14","Radiocarbon years BP",5270,150,150,FALSE,NA,"SMU-1200f","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115028,9280,80084,7185,"Carbon-14","Radiocarbon years BP",4960,50,50,FALSE,NA,"SMU-492","humates","Sample located at lower contact of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115029,9280,80084,7186,"Carbon-14","Radiocarbon years BP",4700,65,65,FALSE,NA,"SI-4171","humates","Sample located at lower contact of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115030,9280,80084,7187,"Carbon-14","Radiocarbon years BP",2070,130,130,FALSE,NA,"SMU-1191f","humates","Sample located in middle portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115031,9280,80084,7188,"Carbon-14","Radiocarbon years BP",1550,50,50,FALSE,NA,"SMU-1177f","humates","Sample located at lower contact of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115032,9280,80084,7189,"Carbon-14","Radiocarbon years BP",890,70,70,FALSE,NA,"SMU-651","humates","Sample located at lower contact of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115033,9280,80084,7190,"Carbon-14","Radiocarbon years BP",870,40,40,FALSE,NA,"SMU-534","humates","Sample located at lower contact of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115034,9280,80084,7191,"Carbon-14","Radiocarbon years BP",1955,75,75,FALSE,NA,"SI-4174","humates","Sample located at lower contact of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115035,9280,80084,7192,"Carbon-14","Radiocarbon years BP",1215,65,65,FALSE,NA,"SI-3201","humates","Sample located at lower contact of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115036,9280,80084,7193,"Carbon-14","Radiocarbon years BP",880,70,70,FALSE,NA,"SI-4169","humates","Sample located at lower contact of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115037,9280,80084,7194,"Carbon-14","Radiocarbon years BP",1270,40,40,FALSE,NA,"SMU-1090f","humates","Sample located at lower contact of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115038,9280,80085,7195,"Carbon-14","Radiocarbon years BP",980,60,60,FALSE,NA,"SI-4588","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115039,9280,80085,7196,"Carbon-14","Radiocarbon years BP",1910,75,75,FALSE,NA,"SI-4971","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115040,9280,80085,7197,"Carbon-14","Radiocarbon years BP",5010,95,95,FALSE,NA,"SI-4970","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115041,9280,80085,7198,"Carbon-14","Radiocarbon years BP",2600,50,50,FALSE,NA,"SMU-697","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115042,9280,80085,7199,"Carbon-14","Radiocarbon years BP",2500,165,165,FALSE,NA,"SI-4972","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115043,9280,80085,7200,"Carbon-14","Radiocarbon years BP",3925,80,80,FALSE,NA,"SI-3206","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115044,9280,80085,7201,"Carbon-14","Radiocarbon years BP",5545,100,100,FALSE,NA,"SI-3205","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115045,9280,80086,7202,"Carbon-14","Radiocarbon years BP",720,40,40,FALSE,NA,"SMU-314","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115046,9280,80086,7203,"Carbon-14","Radiocarbon years BP",440,40,40,FALSE,NA,"SMU-968","charcoal","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115047,9280,80086,7204,"Carbon-14","Radiocarbon years BP",380,50,50,FALSE,NA,"SMU-970","charcoal","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115048,9280,80086,7205,"Carbon-14","Radiocarbon years BP",450,50,50,FALSE,NA,"SMU-893f","charcoal","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115049,9280,80086,7206,"Carbon-14","Radiocarbon years BP",300,60,60,FALSE,NA,"SMU-345","charcoal","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115050,9280,80086,7207,"Carbon-14","Radiocarbon years BP",380,40,40,FALSE,NA,"SI-2700","charcoal","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115051,9280,80086,7208,"Carbon-14","Radiocarbon years BP",505,55,55,FALSE,NA,"SI-2701","charcoal","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115052,9280,80086,7209,"Carbon-14","Radiocarbon years BP",640,75,75,FALSE,NA,"SI-3208","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115053,9280,80086,7210,"Carbon-14","Radiocarbon years BP",315,50,50,FALSE,NA,"SI-2704","charcoal","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115054,9280,80086,7211,"Carbon-14","Radiocarbon years BP",285,60,60,FALSE,NA,"SI-2703","charcoal","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115055,9280,80086,7212,"Carbon-14","Radiocarbon years BP",320,60,60,FALSE,NA,"SMU-546","charcoal","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115056,9280,80086,7213,"Carbon-14","Radiocarbon years BP",220,50,50,FALSE,NA,"SMU-555","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115057,9280,80088,7214,"Carbon-14","Radiocarbon years BP",160,60,60,FALSE,NA,"SMU-343","humates","Sample located in upper portion of analysis unit.",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115058,9280,80089,7215,"Carbon-14","Radiocarbon years BP",210,40,40,FALSE,NA,"SMU-716","wood","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115059,9280,80089,7216,"Carbon-14","Radiocarbon years BP",390,50,50,FALSE,NA,"SMU-831f","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115060,9280,80089,7217,"Carbon-14","Radiocarbon years BP",400,110,110,FALSE,NA,"SMU-715","wood",NA,47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115061,9280,80090,7218,"Carbon-14","Radiocarbon years BP",600,50,50,FALSE,NA,"SMU-698","humates","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115062,9280,80092,7219,"Carbon-14","Radiocarbon years BP",11100,80,80,FALSE,NA,"SMU-263","wood","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,115063,9280,80092,7220,"Carbon-14","Radiocarbon years BP",11100,100,100,FALSE,NA,"SMU-548","wood","",47,"Lubbock Lake [41LU1]",FALSE
3543,4426,663861,59177,513696,50455,"Carbon-14","Radiocarbon years BP",12650,250,250,FALSE,NA,"I-246","Shell, Sphaerium and Pisidium sp., lowermost part of a sand deposit and uppermost portion of underlying gravel.",NA,47,"Lubbock Lake [41LU1]",FALSE
3543,4426,663862,59177,513701,50460,"Carbon-14","Radiocarbon years BP",9700,450,450,FALSE,NA,"L-283 G","Mollusc shell",NA,47,"Lubbock Lake [41LU1]",FALSE
3543,4426,663865,59177,513697,50458,"Carbon-14","Radiocarbon years BP",9883,350,350,FALSE,NA,"C-558","Bone",NA,47,"Lubbock Lake [41LU1]",FALSE
3543,4426,663863,59177,513698,50457,"Carbon-14","Radiocarbon years BP",9600,55,55,FALSE,NA,"NSRL-10973","Sediment",NA,47,"Lubbock Lake [41LU1]",FALSE
3543,4426,663864,59177,513700,50461,"Carbon-14","Radiocarbon years BP",5770,80,80,FALSE,NA,"SMU-545","Sediment",NA,47,"Lubbock Lake [41LU1]",FALSE
3543,4426,663866,59177,513699,50459,"Carbon-14","Radiocarbon years BP",5220,50,50,FALSE,NA,"SMU-1093","Sediment",NA,47,"Lubbock Lake [41LU1]",FALSE
3543,4426,663868,59177,513704,50463,"Carbon-14","Radiocarbon years BP",10015,75,75,FALSE,NA,"SI-3203","Sediment",NA,47,"Lubbock Lake [41LU1]",FALSE
3543,4426,663867,59177,513702,50462,"Carbon-14","Radiocarbon years BP",3175,85,85,FALSE,NA,"SI-4175","Sediment",NA,47,"Lubbock Lake [41LU1]",FALSE
3543,4426,663869,59177,513703,50456,"Carbon-14","Radiocarbon years BP",9660,100,100,FALSE,NA,"SMU-1109","Sediment",NA,47,"Lubbock Lake [41LU1]",FALSE
3544,4427,115064,9281,80094,7221,"Carbon-14","Radiocarbon years BP",11710,150,150,FALSE,NA,"SI-2877","Mammuthus bone collagen","Sample located at lower contact of analysis unit.",47,"Dutton",FALSE
3544,4427,115065,9281,80094,7222,"Carbon-14","Radiocarbon years BP",7880,150,150,FALSE,NA,"SI-3541","Mammuthus bone collagen","",47,"Dutton",FALSE
3544,4427,115066,9281,80096,7223,"Carbon-14","Radiocarbon years BP",13600,485,485,FALSE,NA,"SI-5186","Mammuthus bone collagen","",47,"Dutton",FALSE
3544,4427,115067,9281,80096,7224,"Carbon-14","Radiocarbon years BP",16630,320,320,FALSE,NA,"SI-5185","Mammuthus bone collagen","",47,"Dutton",FALSE
3546,4430,115068,9282,80100,7225,"Carbon-14","Radiocarbon years BP",2230,180,180,FALSE,NA,"I-4828","charcoal","",112,"Peccary Cave",FALSE
3546,4430,115069,9282,80100,7226,"Carbon-14","Radiocarbon years BP",2980,180,180,FALSE,NA,"I-3477","charcoal","",112,"Peccary Cave",FALSE
3546,4430,115070,9282,80100,7227,"Carbon-14","Radiocarbon years BP",4290,110,110,FALSE,NA,"I-3894","charcoal","",112,"Peccary Cave",FALSE
3546,4430,115071,9282,80100,7228,"Carbon-14","Radiocarbon years BP",4050,190,190,FALSE,NA,"I-5392","charcoal","",112,"Peccary Cave",FALSE
3546,4430,681498,9282,80100,54014,"Carbon-14","Radiocarbon years BP",3400,70,70,FALSE,NA,"CAMS-12828","bone, Neotoma floridana, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4430,681502,9282,80100,54018,"Carbon-14","Radiocarbon years BP",270,50,50,FALSE,NA,"AA-6984","bone, Neotoma floridana, XAD purified gelatin hydrolysate",NA,112,"Peccary Cave",FALSE
3546,4430,681503,9282,80100,54019,"Carbon-14","Radiocarbon years BP",33270,430,430,FALSE,NA,"CAMS-12826","bone, Neotoma floridana, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4430,115072,9282,80101,7229,"Carbon-14","Radiocarbon years BP",2230,180,180,FALSE,NA,"I-4828","charcoal","",112,"Peccary Cave",FALSE
3546,4430,115073,9282,80101,7230,"Carbon-14","Radiocarbon years BP",2980,180,180,FALSE,NA,"I-3477","charcoal","",112,"Peccary Cave",FALSE
3546,4430,115074,9282,80101,7231,"Carbon-14","Radiocarbon years BP",4290,110,110,FALSE,NA,"I-3894","charcoal","",112,"Peccary Cave",FALSE
3546,4430,115075,9282,80101,7232,"Carbon-14","Radiocarbon years BP",4050,190,190,FALSE,NA,"I-5392","charcoal","",112,"Peccary Cave",FALSE
3546,4430,681499,9282,80101,54015,"Carbon-14","Radiocarbon years BP",4330,60,60,FALSE,NA,"CAMS-12830","bone, Neotoma floridana, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4430,681500,9282,80101,54016,"Carbon-14","Radiocarbon years BP",2345,50,50,FALSE,NA,"AA-6985","bone, Neotoma floridana, XAD purified gelatin hydrolysate",NA,112,"Peccary Cave",FALSE
3546,4430,681501,9282,80101,54017,"Carbon-14","Radiocarbon years BP",16860,80,80,FALSE,NA,"CAMS-12831","bone, Neotoma floridana, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4431,681504,61521,80102,54020,"Carbon-14","Radiocarbon years BP",9110,70,70,FALSE,NA,"CAMS-12833","bone, Neotoma floridana, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4431,681505,61521,80102,54021,"Carbon-14","Radiocarbon years BP",1695,60,60,FALSE,NA,"AA-6986","bone, Neotoma floridana, XAD purified gelatin hydrolysate",NA,112,"Peccary Cave",FALSE
3546,4431,681506,61521,80102,54022,"Carbon-14","Radiocarbon years BP",34400,790,790,FALSE,NA,"CAMS-12584","bone, Neotoma floridana, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4432,681507,61522,80104,54023,"Carbon-14","Radiocarbon years BP",9670,60,60,FALSE,NA,"CAMS-19916","bone, Cryptotis parva, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4432,681508,61522,80104,54024,"Carbon-14","Radiocarbon years BP",16570,80,80,FALSE,NA,"CAMS-19915","bone, Scalopus aquaticus, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4432,681509,61522,80104,54025,"Carbon-14","Radiocarbon years BP",11970,160,160,FALSE,NA,"CAMS-13026","bone, Neotoma floridana, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4432,681510,61522,80104,54026,"Carbon-14","Radiocarbon years BP",16050,70,70,FALSE,NA,"CAMS-13028","bone, Neotoma floridana, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4432,681511,61522,80104,54027,"Carbon-14","Radiocarbon years BP",15150,100,100,FALSE,NA,"CAMS-12827","bone, Neotoma floridana, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4432,681515,61522,80104,54031,"Carbon-14","Radiocarbon years BP",3050,60,60,FALSE,NA,"CAMS-12583","bone, Neotoma floridana, XAD-KOH collagen",NA,112,"Peccary Cave",FALSE
3546,4432,681516,61522,80104,54032,"Carbon-14","Radiocarbon years BP",39100,1300,1300,FALSE,NA,"AA-6994","bone, Neotoma floridana, XAD purified gelatin hydrolysate",NA,112,"Peccary Cave",FALSE
3546,4432,681517,61522,80104,54033,"Carbon-14","Radiocarbon years BP",430,50,50,FALSE,NA,"AA-6988","bone, Neotoma floridana, XAD purified gelatin hydrolysate",NA,112,"Peccary Cave",FALSE
3546,4432,681518,61522,80104,54034,"Carbon-14","Radiocarbon years BP",27075,400,400,FALSE,NA,"AA-6993","bone, Neotoma floridana, XAD purified gelatin hydrolysate",NA,112,"Peccary Cave",FALSE
3546,4432,681512,61522,80103,54028,"Carbon-14","Radiocarbon years BP",620,55,55,FALSE,NA,"AA-6987","bone, Neotoma floridana, XAD purified gelatin hydrolysate",NA,112,"Peccary Cave",FALSE
