"","obfuscation.problem","ndb.sites.siteid","ndb.sites.sitename","ndb.publications.publicationid","doi","isbn","ndb.publications.citation","ndb.publications.pubtypeid","ndb.collectionunits.collectionunitid","ndb.collectionunits.handle","discovery","ndb.analysisunits.analysisunitid","ndb.analysisunits.analysisunitname","ndb.geochronology.geochronid","ndb.geochronology.labnumber","ndb.geochronology.age","ndb.geochronology.errorolder","ndb.geochronology.erroryounger","ndb.geochronology.infinite","ndb.geochronology.materialdated","taxonname","ndb.variables.taxonid","elementdated","ndb.variables.variableelementid","ndb.repositoryinstitutions.repositoryid","repository","acronym","ndb.specimens.specimennr","ndb.geochronology.depth","ndb.geochronology.notes","ndb.radiocarbon.radiocarbonmethodid","ndb.radiocarbon.d13C","ndb.radiocarbon.d15N","ndb.radiocarbon.C:N","rejected","ndb.geochronology.agetypeid","ndb.geochronology.geochrontypeid","human","validationnotes","geochronologyid","datasetid","sampleid","datasetid.1","analysisunitid"
"72","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4431,"PECCARYAB","researcher contributed",80102,"Assemblage",NA,"CAMS-12584",34400,790,790,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"l. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279i","Trench 8, Square 5, Level 3",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"73","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4431,"PECCARYAB","researcher contributed",80102,"Assemblage",NA,"AA-6986",1695,60,60,FALSE,"bone, Neotoma floridana, XAD purified gelatin hydrolysate","Neotoma floridana",NA,"mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279c","Trench 8, Square 5, Level 3",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"74","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4431,"PECCARYAB","researcher contributed",80102,"Assemblage",NA,"CAMS-12833",9110,70,70,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279p","Trench 8, Square 1, Level 3",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"75","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80103,"Level 4",NA,"CAMS-12585",17740,210,210,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"l. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279j","Trench 8, Square 1, Level 4",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"76","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80103,"Level 4",NA,"AA-6987",620,55,55,FALSE,"bone, Neotoma floridana, XAD purified gelatin hydrolysate","Neotoma floridana",NA,"mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279d","Trench 8, Square 1, Level 4",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"77","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80103,"Level 4",NA,"CAMS-12832",19990,640,640,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279q","Trench 8, Square 1, Level 4",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"78","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80104,"Level 5",NA,"CAMS-13028",16050,70,70,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38276k","Trench 15, Square 9, Level 1",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"79","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80104,"Level 5",NA,"CAMS-19916",9670,60,60,FALSE,"bone, Cryptotis parva, XAD-KOH collagen","Cryptotis parva",NA,"l. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38646 #4","Trench 15, Square 10, Level 1",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"80","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80104,"Level 5",NA,"CAMS-19915",16570,80,80,FALSE,"bone, Scalopus aquaticus, XAD-KOH collagen","Scalopus aquaticus",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38297 #1","Trench 15, Square 6, Level 1",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"81","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80104,"Level 5",NA,"CAMS-13026",11970,160,160,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38276k","Trench 15, Square 9, Level 1",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"82","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80104,"Level 5",NA,"CAMS-12827",15150,100,100,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279k","Trench 15, Square 9, Level 1",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"83","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80104,"Level 5",NA,"CAMS-12583",3050,60,60,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279r","Trench 8, Square 2, Level 5",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"84","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80104,"Level 5",NA,"AA-6994",39100,1300,1300,FALSE,"bone, Neotoma floridana, XAD purified gelatin hydrolysate","Neotoma floridana",NA,"mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279e","Trench 8, Square XXX , Level 5",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"85","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80104,"Level 5",NA,"AA-6988",430,50,50,FALSE,"bone, Neotoma floridana, XAD purified gelatin hydrolysate","Neotoma floridana",NA,"mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279e","Trench 8, Square XXX, Level 5",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"86","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4432,"PECCARYB","researcher contributed",80104,"Level 5",NA,"AA-6993",27075,400,400,FALSE,"bone, Neotoma floridana, XAD purified gelatin hydrolysate","Neotoma floridana",NA,"mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279e","Trench 8, Square XXX, Level 5",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"87","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20864",17090,90,90,FALSE,"bone, Clethrionomys gapperi, XAD-KOH collagen","Clethrionomys gapperi",NA,"l. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38250g","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"88","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20859",15690,70,70,FALSE,"bone, Clethrionomys gapperi, XAD-KOH collagen","Clethrionomys gapperi",NA,"l. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38250a","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"89","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20848",11430,90,90,FALSE,"bone, Microtus xanthognathus, XAD-KOH collagen","Microtus xanthognathus",NA,"r. lower m1",NA,210,"University of Iowa Geological Repository","SUI","SUI-37387a","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"90","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"AA-6977",11390,80,80,FALSE,"Clethrionomys gapperi, XAD purified gelatin hydrolysate","Clethrionomys gapperi",NA,"n/a",NA,210,"University of Iowa Geological Repository","SUI","SUI-38250h","Trench 15, Square 9 , Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"91","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-19913",16470,70,70,FALSE,"bone, Phenacomys intermedius, XAD-KOH collagen","Phenacomys intermedius",NA,"l. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-80146 #3","Trench 15, Square 10, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"92","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-19917",16380,70,70,FALSE,"bone, Dasypus bellus, XAD-KOH gelatin","Dasypus bellus",NA,"osteoderm",NA,210,"University of Iowa Geological Repository","SUI","SUI-38329 #6","Trench 15, Square 10, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"93","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-19898",16120,60,60,FALSE,"bone, Dasypus bellus, KOH gelatin","Dasypus bellus",NA,"osteoderm",NA,210,"University of Iowa Geological Repository","SUI","SUI-38329 #6","Trench 15, Square 10, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"94","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-19914",15950,70,70,FALSE,"bone, Synaptomys borealis, XAD-KOH collagen","Synaptomys borealis",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38267 #5","Trench 15, Square 10, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"95","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20850",17130,80,80,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"partial r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38276d","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"96","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"AA-6995",16415,125,125,FALSE,"bone, Microtus xanthognathus, XAD purified gelatin hydrolysate","Microtus xanthognathus",NA,"mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-37387","Trench 15, Square XXX, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"97","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20847",17030,100,100,FALSE,"bone, Blarina carolinensis, XAD-KOH collagen","Blarina carolinensis",NA,"l. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38339","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"98","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20858",16950,80,80,FALSE,"bone, Geomys bursarius, XAD-KOH collagen","Geomys bursarius",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38294c","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"99","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20854",16740,80,80,FALSE,"bone, Geomys bursarius, XAD-KOH collagen","Geomys bursarius",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38294b","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"100","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20862",17040,150,150,FALSE,"bone, Clethrionomys gapperi, XAD-KOH collagen","Clethrionomys gapperi",NA,"l. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38250f","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"101","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20863",16970,140,140,FALSE,"bone, Clethrionomys gapperi, XAD-KOH collagen","Clethrionomys gapperi",NA,"l. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38250e","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"102","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20849",8520,60,60,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"partial r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38276c","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"103","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20860",16610,80,80,FALSE,"bone, Clethrionomys gapperi, XAD-KOH collagen","Clethrionomys gapperi",NA,"l. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38250c","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"104","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20853",16680,90,90,FALSE,"bone, Geomys bursarius, XAD-KOH collagen","Geomys bursarius",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38294a","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"105","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20861",16200,90,90,FALSE,"bone, Clethrionomys gapperi, XAD-KOH collagen","Clethrionomys gapperi",NA,"l. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38250b","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"106","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20857",22100,130,130,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38276b","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"107","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-12829",28110,230,230,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38279s","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"108","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20852",16600,80,80,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"molar",NA,210,"University of Iowa Geological Repository","SUI","SUI-38276f","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"109","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20856",16950,80,80,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38276a","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"110","",3546,"Peccary Cave","16894.0",NA,NA,NA,NA,4433,"PECCARYC","researcher contributed",80106,"Level 2",NA,"CAMS-20851",16670,80,80,FALSE,"bone, Neotoma floridana, XAD-KOH collagen","Neotoma floridana",NA,"partial r. mandible",NA,210,"University of Iowa Geological Repository","SUI","SUI-38276e","Trench 15, Square 9, Level 2",NA,1,NA,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9283,80106
"111","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 170347",3040,25,25,FALSE,"bone, Bison antiquus, UW 51535","Bison antiquus",NA,NA,NA,248,"University of Wyoming Geological Museum",NA,"51535.0",NA,"Upper Cobbly",1,-20,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"112","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"OxA-37996",3066,27,27,FALSE,"bone, Bison sp., UW 51537","Bison sp.",NA,NA,NA,248,"UW",NA,"51537.0",NA,"Upper Cobbly",1,-18.97,7.5,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"113","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"OxA-37897",3096,27,27,FALSE,"bone, Bison sp., KU 43556","Bison sp.",NA,NA,NA,213,"University of Kansas Biodiversity Institute Division of Vertebrate Paleontology",NA,"KU43556",NA,"Upper Cobbly",1,-18.31,8.3,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"114","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"OxA-11169",3155,36,36,FALSE,"bone, bison, KU 44361","Bison sp.",NA,NA,NA,212,"KU",NA,"44361.0",NA,"Upper Cobbly",1,-18,6.6,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"115","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"OxA-37997",3120,27,27,FALSE,"bone, Bison sp., UW 53420","Bison sp.",NA,NA,NA,248,"UW",NA,"53420.0",NA,"Upper Cobbly",1,-17.84,8.2,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"116","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"OxA-37998",3049,27,27,FALSE,"bone, Bison sp., UW 52662","Bison sp.",NA,NA,NA,248,"UW",NA,"52662.0",NA,"Upper Cobbly",1,-17.7,8.6,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"117","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 171796",5045,30,30,FALSE,"bone, Vertebrata, UW 53741","Vertebrata",NA,NA,NA,248,"UW",NA,"53741.0",NA,"Upper Cobbly",1,-17,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"118","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 171797",2460,35,35,FALSE,"bone, Vertebrata, UW 53743","Vertebrata",NA,NA,NA,248,"UW",NA,"53743.0",NA,"Upper Cobbly",1,-17,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"119","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 171798",3270,35,35,FALSE,"bone, Vertebrata, UW 53745","Vertebrata",NA,NA,NA,248,"UW",NA,"53745.0",NA,"Upper Cobbly",1,-17,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"120","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 172882",3115,35,35,FALSE,"bone, Mammalia, UW 52699","Mammalia",NA,NA,NA,248,"UW",NA,"52699.0",NA,"Upper Cobbly",1,-17,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"121","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 172885",3080,35,35,FALSE,"bone, Bison sp., UW 52707","Bison sp.",NA,NA,NA,248,"UW",NA,"52707.0",NA,"Upper Cobbly",1,-17,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"122","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 173076",3340,35,35,FALSE,"bone, Vertebrata, UW 52715","Vertebrata",NA,NA,NA,248,"UW",NA,"52715.0",NA,"Upper Cobbly",1,-17,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"123","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 179249",3915,30,30,FALSE,"bone, Vertebrata, UW 51658","Vertebrata",NA,NA,NA,248,"UW",NA,"51658.0",NA,"Upper Beds",1,-17,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"124","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 179250",5795,30,30,FALSE,"bone, Vertebrata, UW 51659","Vertebrata",NA,NA,NA,248,"UW",NA,"51659.0",NA,"Upper Beds",1,-17,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"125","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"OxA-37993",5812,30,30,FALSE,"bone, Canis","Canis sp.",NA,NA,NA,212,"KU",NA,"26318.0","bone, Canis sp., KU 26318","Upper Cobbly",1,-16.45,12.7,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"126","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"OxA-11271",3220,45,45,FALSE,"bone, bison, KU 42887","Bison sp.",NA,NA,NA,212,"KU",NA,"42887.0",NA,"Upper Cobbly",1,-15,7.2,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"127","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 176875",3095,30,30,FALSE,"bone, Bison sp., UW 52735","Bison sp.",NA,NA,NA,248,"UW",NA,"52735.0",NA,"Upper Cobbly",1,-19,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"128","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 176882",110,30,30,FALSE,"bone, cf. Leporidae, UW 52725","cf. Leporidae",NA,NA,NA,248,"UW",NA,"52725.0",NA,"Upper Cobbly",1,-19,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"129","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 176883",3050,30,30,FALSE,"bone, Mammalia, UW 52726","Mammalia",NA,NA,NA,248,"UW",NA,"52726.0",NA,"Upper Cobbly",1,-19,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"130","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 176884",690,30,30,FALSE,"bone, Vertebrata, UW 52727","Vertebrata",NA,NA,NA,248,"UW",NA,"52727.0",NA,"Upper Cobbly",1,-19,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"131","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80135,"Holocene Unit",NA,"CAMS 176885",2245,35,35,FALSE,"bone, Vertebrata, UW 52728","Vertebrata",NA,NA,NA,248,"UW",NA,"52728.0",NA,"Upper Cobbly",1,-19,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,NA,NA
"132","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80136,"Unit 1",NA,"CAMS 179245",19810,90,90,FALSE,"bone, Vertebrata, UW 51650","Vertebrata",NA,NA,NA,248,"UW",NA,"51650.0",NA,"Upper Red",1,-17,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9290,80136
"133","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80136,"Unit 1",NA,"CAMS 176891",20400,80,80,FALSE,"bone, Vertebrata, UW 53750","Vertebrata",NA,NA,NA,248,"UW",NA,"53750.0",NA,"Upper Red",1,-19,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9290,80136
"134","",3554,"Natural Trap Cave",NA,"10.1016/j.quaint.2022.02.008",NA,NA,NA,4442,"NATTRAP","literature search",80136,"Unit 1",NA,"CAMS 172889",6820,35,35,FALSE,"bone, Vertebrata, UW 52714","Vertebrata",NA,NA,NA,248,"UW",NA,"52714.0",NA,"Upper Red",1,-17,NA,NA,NA,4,2,FALSE,NA,NA,NA,NA,9290,80136
